date,hsc_trust,gender,age_band,covid_patients
2021-02-10T00:00:00Z,Western,Male,Aged 70 - 79,11
2021-02-10T00:00:00Z,Western,Male,Aged 80 & Over,15
2021-02-10T00:00:00Z,Western,Male,Unknown,0
2021-02-10T00:00:00Z,Belfast,All,Aged 0 - 19,0
2021-02-10T00:00:00Z,Belfast,All,Aged 20 - 39,6
2021-02-10T00:00:00Z,Belfast,All,Aged 40 - 49,8
2021-02-10T00:00:00Z,Belfast,All,Aged 50 - 59,22
2021-02-10T00:00:00Z,Belfast,All,Aged 60 - 69,35
2021-02-10T00:00:00Z,Belfast,All,Aged 70 - 79,39
2021-02-10T00:00:00Z,Belfast,All,Aged 80 & Over,38
2021-02-10T00:00:00Z,Belfast,All,Unknown,0
2021-02-10T00:00:00Z,Northern,All,Aged 0 - 19,0
2021-02-10T00:00:00Z,Northern,All,Aged 20 - 39,0
2021-02-10T00:00:00Z,Northern,All,Aged 40 - 49,5
2021-02-10T00:00:00Z,Northern,All,Aged 50 - 59,14
2021-02-10T00:00:00Z,Northern,All,Aged 60 - 69,21
2021-02-10T00:00:00Z,Northern,All,Aged 70 - 79,31
2021-02-10T00:00:00Z,Northern,All,Aged 80 & Over,46
2021-02-10T00:00:00Z,Northern,All,Unknown,0
2021-02-10T00:00:00Z,South Eastern,All,Aged 0 - 19,0
2021-02-10T00:00:00Z,South Eastern,All,Aged 20 - 39,3
2021-02-10T00:00:00Z,South Eastern,All,Aged 40 - 49,2
2021-02-10T00:00:00Z,South Eastern,All,Aged 50 - 59,13
2021-02-10T00:00:00Z,South Eastern,All,Aged 60 - 69,13
2021-02-10T00:00:00Z,South Eastern,All,Aged 70 - 79,19
2021-02-10T00:00:00Z,South Eastern,All,Aged 80 & Over,23
2021-02-10T00:00:00Z,South Eastern,All,Unknown,0
2021-02-10T00:00:00Z,Southern,All,Aged 0 - 19,0
2021-02-10T00:00:00Z,Southern,All,Aged 20 - 39,2
2021-02-10T00:00:00Z,Southern,All,Aged 40 - 49,8
2021-02-10T00:00:00Z,Southern,All,Aged 50 - 59,26
2021-02-10T00:00:00Z,Southern,All,Aged 60 - 69,33
2021-02-10T00:00:00Z,Southern,All,Aged 70 - 79,47
2021-02-10T00:00:00Z,Southern,All,Aged 80 & Over,64
2021-02-10T00:00:00Z,Southern,All,Unknown,0
2021-02-10T00:00:00Z,Western,All,Aged 0 - 19,0
2021-02-10T00:00:00Z,Western,All,Aged 20 - 39,0
2021-02-10T00:00:00Z,Western,All,Aged 40 - 49,1
2021-02-10T00:00:00Z,Western,All,Aged 50 - 59,4
2021-02-10T00:00:00Z,Western,All,Aged 60 - 69,11
2021-02-10T00:00:00Z,Western,All,Aged 70 - 79,19
2021-02-10T00:00:00Z,Western,All,Aged 80 & Over,30
2021-02-10T00:00:00Z,Western,All,Unknown,0
2021-02-11T00:00:00Z,Belfast,Female,Aged 0 - 19,0
2021-02-11T00:00:00Z,Belfast,Female,Aged 20 - 39,3
2021-02-11T00:00:00Z,Belfast,Female,Aged 40 - 49,3
2021-02-11T00:00:00Z,Belfast,Female,Aged 50 - 59,3
2021-02-11T00:00:00Z,Belfast,Female,Aged 60 - 69,14
2021-02-11T00:00:00Z,Belfast,Female,Aged 70 - 79,15
2021-02-11T00:00:00Z,Belfast,Female,Aged 80 & Over,15
2021-02-11T00:00:00Z,Belfast,Female,Unknown,0
2021-02-11T00:00:00Z,Northern,Female,Aged 0 - 19,1
2021-02-11T00:00:00Z,Northern,Female,Aged 20 - 39,0
2021-02-11T00:00:00Z,Northern,Female,Aged 40 - 49,2
2021-02-11T00:00:00Z,Northern,Female,Aged 50 - 59,4
2021-02-11T00:00:00Z,Northern,Female,Aged 60 - 69,7
2021-02-11T00:00:00Z,Northern,Female,Aged 70 - 79,8
2021-02-11T00:00:00Z,Northern,Female,Aged 80 & Over,20
2021-02-11T00:00:00Z,Northern,Female,Unknown,0
2021-02-11T00:00:00Z,South Eastern,Female,Aged 0 - 19,0
2021-02-11T00:00:00Z,South Eastern,Female,Aged 20 - 39,3
2021-02-11T00:00:00Z,South Eastern,Female,Aged 40 - 49,0
2021-02-11T00:00:00Z,South Eastern,Female,Aged 50 - 59,6
2021-02-11T00:00:00Z,South Eastern,Female,Aged 60 - 69,5
2021-02-11T00:00:00Z,South Eastern,Female,Aged 70 - 79,12
2021-02-11T00:00:00Z,South Eastern,Female,Aged 80 & Over,11
2021-02-11T00:00:00Z,South Eastern,Female,Unknown,0
2021-02-11T00:00:00Z,Southern,Female,Aged 0 - 19,0
2021-02-11T00:00:00Z,Southern,Female,Aged 20 - 39,1
2021-02-11T00:00:00Z,Southern,Female,Aged 40 - 49,3
2021-02-11T00:00:00Z,Southern,Female,Aged 50 - 59,9
2021-02-11T00:00:00Z,Southern,Female,Aged 60 - 69,17
2021-02-11T00:00:00Z,Southern,Female,Aged 70 - 79,18
2021-02-11T00:00:00Z,Southern,Female,Aged 80 & Over,37
2021-02-11T00:00:00Z,Southern,Female,Unknown,0
2021-02-11T00:00:00Z,Western,Female,Aged 0 - 19,0
2021-02-11T00:00:00Z,Western,Female,Aged 20 - 39,0
2021-02-11T00:00:00Z,Western,Female,Aged 40 - 49,1
2021-02-11T00:00:00Z,Western,Female,Aged 50 - 59,3
2021-02-11T00:00:00Z,Western,Female,Aged 60 - 69,3
2021-02-11T00:00:00Z,Western,Female,Aged 70 - 79,8
2021-02-11T00:00:00Z,Western,Female,Aged 80 & Over,15
2021-02-11T00:00:00Z,Western,Female,Unknown,0
2021-02-11T00:00:00Z,Belfast,Male,Aged 0 - 19,0
2021-02-11T00:00:00Z,Belfast,Male,Aged 20 - 39,4
2021-02-11T00:00:00Z,Belfast,Male,Aged 40 - 49,5
2021-02-11T00:00:00Z,Belfast,Male,Aged 50 - 59,17
2021-02-11T00:00:00Z,Belfast,Male,Aged 60 - 69,22
2021-02-11T00:00:00Z,Belfast,Male,Aged 70 - 79,21
2021-02-11T00:00:00Z,Belfast,Male,Aged 80 & Over,22
2021-02-11T00:00:00Z,Belfast,Male,Unknown,0
2021-02-11T00:00:00Z,Northern,Male,Aged 0 - 19,0
2021-02-11T00:00:00Z,Northern,Male,Aged 20 - 39,0
2021-02-11T00:00:00Z,Northern,Male,Aged 40 - 49,2
2021-02-11T00:00:00Z,Northern,Male,Aged 50 - 59,8
2021-02-11T00:00:00Z,Northern,Male,Aged 60 - 69,12
2021-02-11T00:00:00Z,Northern,Male,Aged 70 - 79,17
2021-02-11T00:00:00Z,Northern,Male,Aged 80 & Over,25
2021-02-11T00:00:00Z,Northern,Male,Unknown,0
2021-02-11T00:00:00Z,South Eastern,Male,Aged 0 - 19,0
2021-02-11T00:00:00Z,South Eastern,Male,Aged 20 - 39,0
2021-02-11T00:00:00Z,South Eastern,Male,Aged 40 - 49,1
2021-02-11T00:00:00Z,South Eastern,Male,Aged 50 - 59,5
2021-02-11T00:00:00Z,South Eastern,Male,Aged 60 - 69,7
2021-02-11T00:00:00Z,South Eastern,Male,Aged 70 - 79,6
2021-02-11T00:00:00Z,South Eastern,Male,Aged 80 & Over,9
2021-02-11T00:00:00Z,South Eastern,Male,Unknown,0
2021-02-11T00:00:00Z,Southern,Male,Aged 0 - 19,0
2021-02-11T00:00:00Z,Southern,Male,Aged 20 - 39,0
2021-02-11T00:00:00Z,Southern,Male,Aged 40 - 49,3
2021-02-11T00:00:00Z,Southern,Male,Aged 50 - 59,17
2021-02-11T00:00:00Z,Southern,Male,Aged 60 - 69,15
2021-02-11T00:00:00Z,Southern,Male,Aged 70 - 79,30
2021-02-11T00:00:00Z,Southern,Male,Aged 80 & Over,27
2021-02-11T00:00:00Z,Southern,Male,Unknown,0
2021-02-11T00:00:00Z,Western,Male,Aged 0 - 19,0
2021-02-11T00:00:00Z,Western,Male,Aged 20 - 39,0
2021-02-11T00:00:00Z,Western,Male,Aged 40 - 49,0
2021-02-11T00:00:00Z,Western,Male,Aged 50 - 59,3
2021-02-11T00:00:00Z,Western,Male,Aged 60 - 69,7
2021-02-11T00:00:00Z,Western,Male,Aged 70 - 79,12
2021-02-11T00:00:00Z,Western,Male,Aged 80 & Over,14
2021-02-11T00:00:00Z,Western,Male,Unknown,0
2021-02-11T00:00:00Z,Belfast,All,Aged 0 - 19,0
2021-02-11T00:00:00Z,Belfast,All,Aged 20 - 39,7
2021-02-11T00:00:00Z,Belfast,All,Aged 40 - 49,8
2021-02-11T00:00:00Z,Belfast,All,Aged 50 - 59,20
2021-02-11T00:00:00Z,Belfast,All,Aged 60 - 69,36
2021-02-11T00:00:00Z,Belfast,All,Aged 70 - 79,36
2021-02-11T00:00:00Z,Belfast,All,Aged 80 & Over,37
2021-02-11T00:00:00Z,Belfast,All,Unknown,0
2021-02-11T00:00:00Z,Northern,All,Aged 0 - 19,1
2021-02-11T00:00:00Z,Northern,All,Aged 20 - 39,0
2021-02-11T00:00:00Z,Northern,All,Aged 40 - 49,4
2021-02-11T00:00:00Z,Northern,All,Aged 50 - 59,12
2021-02-11T00:00:00Z,Northern,All,Aged 60 - 69,19
2021-02-11T00:00:00Z,Northern,All,Aged 70 - 79,25
2021-02-11T00:00:00Z,Northern,All,Aged 80 & Over,45
2021-02-11T00:00:00Z,Northern,All,Unknown,0
2021-02-11T00:00:00Z,South Eastern,All,Aged 0 - 19,0
2021-02-11T00:00:00Z,South Eastern,All,Aged 20 - 39,3
2021-02-11T00:00:00Z,South Eastern,All,Aged 40 - 49,1
2021-02-11T00:00:00Z,South Eastern,All,Aged 50 - 59,11
2021-02-11T00:00:00Z,South Eastern,All,Aged 60 - 69,12
2021-02-11T00:00:00Z,South Eastern,All,Aged 70 - 79,18
2021-02-11T00:00:00Z,South Eastern,All,Aged 80 & Over,20
2021-02-11T00:00:00Z,South Eastern,All,Unknown,0
2021-02-11T00:00:00Z,Southern,All,Aged 0 - 19,0
2021-02-11T00:00:00Z,Southern,All,Aged 20 - 39,1
2021-02-11T00:00:00Z,Southern,All,Aged 40 - 49,6
2021-02-11T00:00:00Z,Southern,All,Aged 50 - 59,26
2021-02-11T00:00:00Z,Southern,All,Aged 60 - 69,32
2021-02-11T00:00:00Z,Southern,All,Aged 70 - 79,48
2021-02-11T00:00:00Z,Southern,All,Aged 80 & Over,64
2021-02-11T00:00:00Z,Southern,All,Unknown,0
2021-02-11T00:00:00Z,Western,All,Aged 0 - 19,0
2021-02-11T00:00:00Z,Western,All,Aged 20 - 39,0
2021-02-11T00:00:00Z,Western,All,Aged 40 - 49,1
2021-02-11T00:00:00Z,Western,All,Aged 50 - 59,6
2021-02-11T00:00:00Z,Western,All,Aged 60 - 69,10
2021-02-11T00:00:00Z,Western,All,Aged 70 - 79,20
2021-02-11T00:00:00Z,Western,All,Aged 80 & Over,29
2021-02-11T00:00:00Z,Western,All,Unknown,0
2021-02-12T00:00:00Z,Belfast,Female,Aged 0 - 19,0
2021-02-12T00:00:00Z,Belfast,Female,Aged 20 - 39,4
2021-02-12T00:00:00Z,Belfast,Female,Aged 40 - 49,2
2021-02-12T00:00:00Z,Belfast,Female,Aged 50 - 59,3
2021-02-12T00:00:00Z,Belfast,Female,Aged 60 - 69,14
2021-02-12T00:00:00Z,Belfast,Female,Aged 70 - 79,15
2021-02-12T00:00:00Z,Belfast,Female,Aged 80 & Over,15
2021-02-12T00:00:00Z,Belfast,Female,Unknown,0
2021-02-12T00:00:00Z,Northern,Female,Aged 0 - 19,1
2021-02-12T00:00:00Z,Northern,Female,Aged 20 - 39,0
2021-02-12T00:00:00Z,Northern,Female,Aged 40 - 49,2
2021-02-12T00:00:00Z,Northern,Female,Aged 50 - 59,5
2021-02-12T00:00:00Z,Northern,Female,Aged 60 - 69,6
2021-02-12T00:00:00Z,Northern,Female,Aged 70 - 79,9
2021-02-12T00:00:00Z,Northern,Female,Aged 80 & Over,17
2021-02-12T00:00:00Z,Northern,Female,Unknown,0
2021-02-12T00:00:00Z,South Eastern,Female,Aged 0 - 19,0
2021-02-12T00:00:00Z,South Eastern,Female,Aged 20 - 39,2
2021-02-12T00:00:00Z,South Eastern,Female,Aged 40 - 49,0
2021-02-12T00:00:00Z,South Eastern,Female,Aged 50 - 59,7
2021-02-12T00:00:00Z,South Eastern,Female,Aged 60 - 69,5
2021-02-12T00:00:00Z,South Eastern,Female,Aged 70 - 79,11
2021-02-12T00:00:00Z,South Eastern,Female,Aged 80 & Over,11
2021-02-12T00:00:00Z,South Eastern,Female,Unknown,0
2021-02-12T00:00:00Z,Southern,Female,Aged 0 - 19,0
2021-02-12T00:00:00Z,Southern,Female,Aged 20 - 39,2
2021-02-12T00:00:00Z,Southern,Female,Aged 40 - 49,3
2021-02-12T00:00:00Z,Southern,Female,Aged 50 - 59,10
2021-02-12T00:00:00Z,Southern,Female,Aged 60 - 69,17
2021-02-12T00:00:00Z,Southern,Female,Aged 70 - 79,17
2021-02-12T00:00:00Z,Southern,Female,Aged 80 & Over,32
2021-02-12T00:00:00Z,Southern,Female,Unknown,0
2021-02-12T00:00:00Z,Western,Female,Aged 0 - 19,0
2021-02-12T00:00:00Z,Western,Female,Aged 20 - 39,0
2021-02-12T00:00:00Z,Western,Female,Aged 40 - 49,1
2021-02-12T00:00:00Z,Western,Female,Aged 50 - 59,2
2021-02-12T00:00:00Z,Western,Female,Aged 60 - 69,2
2021-02-12T00:00:00Z,Western,Female,Aged 70 - 79,8
2021-02-12T00:00:00Z,Western,Female,Aged 80 & Over,14
2021-02-12T00:00:00Z,Western,Female,Unknown,0
2021-02-12T00:00:00Z,Belfast,Male,Aged 0 - 19,0
2021-02-12T00:00:00Z,Belfast,Male,Aged 20 - 39,2
2021-02-12T00:00:00Z,Belfast,Male,Aged 40 - 49,4
2021-02-12T00:00:00Z,Belfast,Male,Aged 50 - 59,16
2021-02-12T00:00:00Z,Belfast,Male,Aged 60 - 69,22
2021-02-12T00:00:00Z,Belfast,Male,Aged 70 - 79,21
2021-02-12T00:00:00Z,Belfast,Male,Aged 80 & Over,17
2021-02-12T00:00:00Z,Belfast,Male,Unknown,0
2021-02-12T00:00:00Z,Northern,Male,Aged 0 - 19,0
2021-02-12T00:00:00Z,Northern,Male,Aged 20 - 39,0
2021-02-12T00:00:00Z,Northern,Male,Aged 40 - 49,2
2021-02-12T00:00:00Z,Northern,Male,Aged 50 - 59,8
2021-02-12T00:00:00Z,Northern,Male,Aged 60 - 69,11
2021-02-12T00:00:00Z,Northern,Male,Aged 70 - 79,15
2021-02-12T00:00:00Z,Northern,Male,Aged 80 & Over,26
2021-02-12T00:00:00Z,Northern,Male,Unknown,0
2021-02-12T00:00:00Z,South Eastern,Male,Aged 0 - 19,0
2021-02-12T00:00:00Z,South Eastern,Male,Aged 20 - 39,0
2021-02-12T00:00:00Z,South Eastern,Male,Aged 40 - 49,1
2021-02-12T00:00:00Z,South Eastern,Male,Aged 50 - 59,3
2021-02-12T00:00:00Z,South Eastern,Male,Aged 60 - 69,7
2021-02-12T00:00:00Z,South Eastern,Male,Aged 70 - 79,6
2021-02-12T00:00:00Z,South Eastern,Male,Aged 80 & Over,7
2021-02-12T00:00:00Z,South Eastern,Male,Unknown,0
2021-02-12T00:00:00Z,Southern,Male,Aged 0 - 19,0
2021-02-12T00:00:00Z,Southern,Male,Aged 20 - 39,1
2021-02-12T00:00:00Z,Southern,Male,Aged 40 - 49,2
2021-02-12T00:00:00Z,Southern,Male,Aged 50 - 59,17
2021-02-12T00:00:00Z,Southern,Male,Aged 60 - 69,16
2021-02-12T00:00:00Z,Southern,Male,Aged 70 - 79,27
2021-02-12T00:00:00Z,Southern,Male,Aged 80 & Over,27
2021-02-12T00:00:00Z,Southern,Male,Unknown,0
2021-02-12T00:00:00Z,Western,Male,Aged 0 - 19,0
2021-02-12T00:00:00Z,Western,Male,Aged 20 - 39,0
2021-02-12T00:00:00Z,Western,Male,Aged 40 - 49,0
2021-02-12T00:00:00Z,Western,Male,Aged 50 - 59,2
2021-02-12T00:00:00Z,Western,Male,Aged 60 - 69,7
2021-02-12T00:00:00Z,Western,Male,Aged 70 - 79,11
2021-02-12T00:00:00Z,Western,Male,Aged 80 & Over,11
2021-02-12T00:00:00Z,Western,Male,Unknown,0
2021-02-12T00:00:00Z,Belfast,All,Aged 0 - 19,0
2021-02-12T00:00:00Z,Belfast,All,Aged 20 - 39,6
2021-02-12T00:00:00Z,Belfast,All,Aged 40 - 49,6
2021-02-12T00:00:00Z,Belfast,All,Aged 50 - 59,19
2021-02-12T00:00:00Z,Belfast,All,Aged 60 - 69,36
2021-02-12T00:00:00Z,Belfast,All,Aged 70 - 79,36
2021-02-12T00:00:00Z,Belfast,All,Aged 80 & Over,32
2021-02-12T00:00:00Z,Belfast,All,Unknown,0
2021-02-12T00:00:00Z,Northern,All,Aged 0 - 19,1
2021-02-12T00:00:00Z,Northern,All,Aged 20 - 39,0
2021-02-12T00:00:00Z,Northern,All,Aged 40 - 49,4
2021-02-12T00:00:00Z,Northern,All,Aged 50 - 59,13
2021-02-12T00:00:00Z,Northern,All,Aged 60 - 69,17
2021-02-12T00:00:00Z,Northern,All,Aged 70 - 79,24
2021-02-12T00:00:00Z,Northern,All,Aged 80 & Over,43
2021-02-12T00:00:00Z,Northern,All,Unknown,0
2021-02-12T00:00:00Z,South Eastern,All,Aged 0 - 19,0
2021-02-12T00:00:00Z,South Eastern,All,Aged 20 - 39,2
2021-02-12T00:00:00Z,South Eastern,All,Aged 40 - 49,1
2021-02-12T00:00:00Z,South Eastern,All,Aged 50 - 59,10
2021-02-12T00:00:00Z,South Eastern,All,Aged 60 - 69,12
2021-02-12T00:00:00Z,South Eastern,All,Aged 70 - 79,17
2021-02-12T00:00:00Z,South Eastern,All,Aged 80 & Over,18
2021-02-12T00:00:00Z,South Eastern,All,Unknown,0
2021-02-12T00:00:00Z,Southern,All,Aged 0 - 19,0
2021-02-12T00:00:00Z,Southern,All,Aged 20 - 39,3
2021-02-12T00:00:00Z,Southern,All,Aged 40 - 49,5
2021-02-12T00:00:00Z,Southern,All,Aged 50 - 59,27
2021-02-12T00:00:00Z,Southern,All,Aged 60 - 69,33
2021-02-12T00:00:00Z,Southern,All,Aged 70 - 79,44
2021-02-12T00:00:00Z,Southern,All,Aged 80 & Over,59
2021-02-12T00:00:00Z,Southern,All,Unknown,0
2021-02-12T00:00:00Z,Western,All,Aged 0 - 19,0
2021-02-12T00:00:00Z,Western,All,Aged 20 - 39,0
2021-02-12T00:00:00Z,Western,All,Aged 40 - 49,1
2021-02-12T00:00:00Z,Western,All,Aged 50 - 59,4
2021-02-12T00:00:00Z,Western,All,Aged 60 - 69,9
2021-02-12T00:00:00Z,Western,All,Aged 70 - 79,19
2021-02-12T00:00:00Z,Western,All,Aged 80 & Over,25
2021-02-12T00:00:00Z,Western,All,Unknown,0
2021-02-13T00:00:00Z,Belfast,Female,Aged 0 - 19,0
2021-02-13T00:00:00Z,Belfast,Female,Aged 20 - 39,3
2021-02-13T00:00:00Z,Belfast,Female,Aged 40 - 49,2
2021-02-13T00:00:00Z,Belfast,Female,Aged 50 - 59,4
2021-02-13T00:00:00Z,Belfast,Female,Aged 60 - 69,14
2021-02-13T00:00:00Z,Belfast,Female,Aged 70 - 79,16
2021-02-13T00:00:00Z,Belfast,Female,Aged 80 & Over,15
2021-02-13T00:00:00Z,Belfast,Female,Unknown,0
2021-02-13T00:00:00Z,Northern,Female,Aged 0 - 19,1
2021-02-13T00:00:00Z,Northern,Female,Aged 20 - 39,0
2021-02-13T00:00:00Z,Northern,Female,Aged 40 - 49,2
2021-02-13T00:00:00Z,Northern,Female,Aged 50 - 59,5
2021-02-13T00:00:00Z,Northern,Female,Aged 60 - 69,6
2021-02-13T00:00:00Z,Northern,Female,Aged 70 - 79,8
2021-02-13T00:00:00Z,Northern,Female,Aged 80 & Over,17
2021-02-13T00:00:00Z,Northern,Female,Unknown,0
2021-02-13T00:00:00Z,South Eastern,Female,Aged 0 - 19,0
2021-02-13T00:00:00Z,South Eastern,Female,Aged 20 - 39,1
2021-02-13T00:00:00Z,South Eastern,Female,Aged 40 - 49,0
2021-02-13T00:00:00Z,South Eastern,Female,Aged 50 - 59,7
2021-02-13T00:00:00Z,South Eastern,Female,Aged 60 - 69,5
2021-02-13T00:00:00Z,South Eastern,Female,Aged 70 - 79,12
2021-02-13T00:00:00Z,South Eastern,Female,Aged 80 & Over,10
2021-02-13T00:00:00Z,South Eastern,Female,Unknown,0
2021-02-13T00:00:00Z,Southern,Female,Aged 0 - 19,0
2021-02-13T00:00:00Z,Southern,Female,Aged 20 - 39,2
2021-02-13T00:00:00Z,Southern,Female,Aged 40 - 49,3
2021-02-13T00:00:00Z,Southern,Female,Aged 50 - 59,9
2021-02-13T00:00:00Z,Southern,Female,Aged 60 - 69,18
2021-02-13T00:00:00Z,Southern,Female,Aged 70 - 79,18
2021-02-13T00:00:00Z,Southern,Female,Aged 80 & Over,36
2021-02-13T00:00:00Z,Southern,Female,Unknown,0
2021-02-13T00:00:00Z,Western,Female,Aged 0 - 19,0
2021-02-13T00:00:00Z,Western,Female,Aged 20 - 39,0
2021-02-13T00:00:00Z,Western,Female,Aged 40 - 49,1
2021-02-13T00:00:00Z,Western,Female,Aged 50 - 59,2
2021-02-13T00:00:00Z,Western,Female,Aged 60 - 69,2
2021-02-13T00:00:00Z,Western,Female,Aged 70 - 79,8
2021-02-13T00:00:00Z,Western,Female,Aged 80 & Over,13
2021-02-13T00:00:00Z,Western,Female,Unknown,0
2021-02-13T00:00:00Z,Belfast,Male,Aged 0 - 19,0
2021-02-13T00:00:00Z,Belfast,Male,Aged 20 - 39,2
2021-02-13T00:00:00Z,Belfast,Male,Aged 40 - 49,4
2021-02-13T00:00:00Z,Belfast,Male,Aged 50 - 59,14
2021-02-13T00:00:00Z,Belfast,Male,Aged 60 - 69,22
2021-02-13T00:00:00Z,Belfast,Male,Aged 70 - 79,20
2021-02-13T00:00:00Z,Belfast,Male,Aged 80 & Over,15
2021-02-13T00:00:00Z,Belfast,Male,Unknown,0
2021-02-13T00:00:00Z,Northern,Male,Aged 0 - 19,0
2021-02-13T00:00:00Z,Northern,Male,Aged 20 - 39,0
2021-02-13T00:00:00Z,Northern,Male,Aged 40 - 49,2
2021-02-13T00:00:00Z,Northern,Male,Aged 50 - 59,9
2021-02-13T00:00:00Z,Northern,Male,Aged 60 - 69,11
2021-02-13T00:00:00Z,Northern,Male,Aged 70 - 79,15
2021-02-13T00:00:00Z,Northern,Male,Aged 80 & Over,24
2021-02-13T00:00:00Z,Northern,Male,Unknown,0
2021-02-13T00:00:00Z,South Eastern,Male,Aged 0 - 19,0
2021-02-13T00:00:00Z,South Eastern,Male,Aged 20 - 39,0
2021-02-13T00:00:00Z,South Eastern,Male,Aged 40 - 49,1
2021-02-13T00:00:00Z,South Eastern,Male,Aged 50 - 59,4
2021-02-13T00:00:00Z,South Eastern,Male,Aged 60 - 69,7
2021-02-13T00:00:00Z,South Eastern,Male,Aged 70 - 79,6
2021-02-13T00:00:00Z,South Eastern,Male,Aged 80 & Over,7
2021-02-13T00:00:00Z,South Eastern,Male,Unknown,0
2021-02-13T00:00:00Z,Southern,Male,Aged 0 - 19,0
2021-02-13T00:00:00Z,Southern,Male,Aged 20 - 39,0
2021-02-13T00:00:00Z,Southern,Male,Aged 40 - 49,2
2021-02-13T00:00:00Z,Southern,Male,Aged 50 - 59,17
2021-02-13T00:00:00Z,Southern,Male,Aged 60 - 69,15
2021-02-13T00:00:00Z,Southern,Male,Aged 70 - 79,30
2021-02-13T00:00:00Z,Southern,Male,Aged 80 & Over,26
2021-02-13T00:00:00Z,Southern,Male,Unknown,0
2021-02-13T00:00:00Z,Western,Male,Aged 0 - 19,0
2021-02-13T00:00:00Z,Western,Male,Aged 20 - 39,1
2021-02-13T00:00:00Z,Western,Male,Aged 40 - 49,0
2021-02-13T00:00:00Z,Western,Male,Aged 50 - 59,2
2021-02-13T00:00:00Z,Western,Male,Aged 60 - 69,7
2021-02-13T00:00:00Z,Western,Male,Aged 70 - 79,11
2021-02-13T00:00:00Z,Western,Male,Aged 80 & Over,11
2021-02-13T00:00:00Z,Western,Male,Unknown,0
2021-02-13T00:00:00Z,Belfast,All,Aged 0 - 19,0
2021-02-13T00:00:00Z,Belfast,All,Aged 20 - 39,5
2021-02-13T00:00:00Z,Belfast,All,Aged 40 - 49,6
2021-02-13T00:00:00Z,Belfast,All,Aged 50 - 59,18
2021-02-13T00:00:00Z,Belfast,All,Aged 60 - 69,36
2021-02-13T00:00:00Z,Belfast,All,Aged 70 - 79,36
2021-02-13T00:00:00Z,Belfast,All,Aged 80 & Over,30
2021-02-13T00:00:00Z,Belfast,All,Unknown,0
2021-02-13T00:00:00Z,Northern,All,Aged 0 - 19,1
2021-02-13T00:00:00Z,Northern,All,Aged 20 - 39,0
2021-02-13T00:00:00Z,Northern,All,Aged 40 - 49,4
2021-02-13T00:00:00Z,Northern,All,Aged 50 - 59,14
2021-02-13T00:00:00Z,Northern,All,Aged 60 - 69,17
2021-02-13T00:00:00Z,Northern,All,Aged 70 - 79,23
2021-02-13T00:00:00Z,Northern,All,Aged 80 & Over,41
2021-02-13T00:00:00Z,Northern,All,Unknown,0
2021-02-13T00:00:00Z,South Eastern,All,Aged 0 - 19,0
2021-02-13T00:00:00Z,South Eastern,All,Aged 20 - 39,1
2021-02-13T00:00:00Z,South Eastern,All,Aged 40 - 49,1
2021-02-13T00:00:00Z,South Eastern,All,Aged 50 - 59,11
2021-02-13T00:00:00Z,South Eastern,All,Aged 60 - 69,12
2021-02-13T00:00:00Z,South Eastern,All,Aged 70 - 79,18
2021-02-13T00:00:00Z,South Eastern,All,Aged 80 & Over,17
2021-02-13T00:00:00Z,South Eastern,All,Unknown,0
2021-02-13T00:00:00Z,Southern,All,Aged 0 - 19,0
2021-02-13T00:00:00Z,Southern,All,Aged 20 - 39,2
2021-02-13T00:00:00Z,Southern,All,Aged 40 - 49,5
2021-02-13T00:00:00Z,Southern,All,Aged 50 - 59,26
2021-02-13T00:00:00Z,Southern,All,Aged 60 - 69,33
2021-02-13T00:00:00Z,Southern,All,Aged 70 - 79,48
2021-02-13T00:00:00Z,Southern,All,Aged 80 & Over,62
2021-02-13T00:00:00Z,Southern,All,Unknown,0
2021-02-13T00:00:00Z,Western,All,Aged 0 - 19,0
2021-02-13T00:00:00Z,Western,All,Aged 20 - 39,1
2021-02-13T00:00:00Z,Western,All,Aged 40 - 49,1
2021-02-13T00:00:00Z,Western,All,Aged 50 - 59,4
2021-02-13T00:00:00Z,Western,All,Aged 60 - 69,9
2021-02-13T00:00:00Z,Western,All,Aged 70 - 79,19
2021-02-13T00:00:00Z,Western,All,Aged 80 & Over,24
2021-02-13T00:00:00Z,Western,All,Unknown,0
2021-02-14T00:00:00Z,Belfast,Female,Aged 0 - 19,0
2021-02-14T00:00:00Z,Belfast,Female,Aged 20 - 39,4
2021-02-14T00:00:00Z,Belfast,Female,Aged 40 - 49,2
2021-02-14T00:00:00Z,Belfast,Female,Aged 50 - 59,4
2021-02-14T00:00:00Z,Belfast,Female,Aged 60 - 69,14
2021-02-14T00:00:00Z,Belfast,Female,Aged 70 - 79,17
2021-02-14T00:00:00Z,Belfast,Female,Aged 80 & Over,13
2021-02-14T00:00:00Z,Belfast,Female,Unknown,0
2021-02-14T00:00:00Z,Northern,Female,Aged 0 - 19,1
2021-02-14T00:00:00Z,Northern,Female,Aged 20 - 39,0
2021-02-14T00:00:00Z,Northern,Female,Aged 40 - 49,2
2021-02-14T00:00:00Z,Northern,Female,Aged 50 - 59,5
2021-02-14T00:00:00Z,Northern,Female,Aged 60 - 69,5
2021-02-14T00:00:00Z,Northern,Female,Aged 70 - 79,8
2021-02-14T00:00:00Z,Northern,Female,Aged 80 & Over,16
